time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-08-21 09:30:00-04:00,MLTrader,7f9ea0ee790040069ea395ea3b1873a9,SPY,sell,market,fill,1,gtc,0.0,1,stock,441.17999267578125,562.0,0.0
2023-09-08 09:30:00-04:00,MLTrader,ee51289e284342229e042beeb3f2b4b8,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-09-08 09:30:00-04:00,MLTrader,ee51289e284342229e042beeb3f2b4b8,SPY,sell,market,fill,1,gtc,0.0,1,stock,444.8999938964844,836.0,0.0
2023-11-02 09:30:00-04:00,MLTrader,0ec9097e08054734aedd67247a28fd0d,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-02 09:30:00-04:00,MLTrader,0ec9097e08054734aedd67247a28fd0d,SPY,sell,market,fill,1,gtc,0.0,1,stock,433.1400146484375,1288.0,0.0
2023-11-13 09:30:00-05:00,MLTrader,783af7398a19446f9e6f23c76bd93a96,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-13 09:30:00-05:00,MLTrader,783af7398a19446f9e6f23c76bd93a96,SPY,sell,market,fill,1,gtc,0.0,1,stock,439.2300109863281,1905.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,47326032a4ac4ceaa0b8489ad164c005,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,14a37ee6621d4869a3e74ed5a666d31a,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,c7847f6d89ac4d5a96e3897982757fdb,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,571f390b0c254f808be2312141b059ec,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,d4f7275c75a64268995f1f0679221f6d,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,9ea007073ab54b0c93916ac3e5d9e1bc,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,204226f15c8744e5bce9872d4f5604a7,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,566cabfacdae45098aab596fa2392934,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,fd42e972f6b045daad9bee61508a161c,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,e68aa59efff64a8ebf9dbaf518d40189,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,c627f7ef427644db9565f66b8d0ffce7,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,04e9d7836b6f48d185d85f9dea694370,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,6b6c43e689d84926b514e5432f364f9a,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,0778a3bf6ab14397beb34947db6b7124,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,41c515d80a7b4e45931a0eb4d862a5ad,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,306a591b121545b58bd77ed4a9e13efc,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,41c515d80a7b4e45931a0eb4d862a5ad,SPY,buy,market,fill,1,day,0.0,1,stock,449.2200012207031,5385.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,306a591b121545b58bd77ed4a9e13efc,SPY,buy,market,fill,1,gtc,0.0,1,stock,449.2200012207031,2794.0,0.0
2024-06-11 09:30:00-04:00,MLTrader,696d4bf295f6499ca04da22399ca1bed,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2024-06-11 09:30:00-04:00,MLTrader,5f70ee81107f40d5a195fcc618c5c9e0,SPY,sell,limit,fill,1,day,0.0,1,stock,541.6300048828125,2794.0,0.0
2024-06-14 09:30:00-04:00,MLTrader,9832b5fe18be4b99bec37601620c1baf,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-06-14 09:30:00-04:00,MLTrader,9832b5fe18be4b99bec37601620c1baf,SPY,buy,market,fill,1,gtc,0.0,1,stock,540.8800048828125,328.0,0.0
2024-06-24 09:30:00-04:00,MLTrader,d22581967ab5476abd9b36abd42dbcc9,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
