datetime,portfolio_value,cash,positions,return
2022-09-19 09:30:00-04:00,191805.34112548828,-583705.4939575195,"[{'asset': USD, 'quantity': -583705.4939575195}, {'asset': SPY, 'quantity': 2014.0}]",0.0
2022-09-19 09:30:00-04:00,191805.34112548828,-583705.4939575195,"[{'asset': USD, 'quantity': -583705.4939575195}, {'asset': SPY, 'quantity': 2014.0}]",0.0
2022-09-20 09:30:00-04:00,193920.01654052734,-583705.4939575195,"[{'asset': USD, 'quantity': -583705.4939575195}, {'asset': SPY, 'quantity': 2014.0}]",0.011025112244687385
2022-09-21 09:30:00-04:00,174726.59899902344,-583705.4939575195,"[{'asset': USD, 'quantity': -583705.4939575195}, {'asset': SPY, 'quantity': 2014.0}]",-0.09897594835184365
2022-09-22 09:30:00-04:00,162642.59899902344,-583705.4939575195,"[{'asset': USD, 'quantity': -583705.4939575195}, {'asset': SPY, 'quantity': 2014.0}]",-0.06915947582810522
2022-09-23 09:30:00-04:00,157258.1760223388,157258.1760223388,"[{'asset': USD, 'quantity': 157258.1760223388}]",-0.03310585916495945
2022-09-24 09:30:00-04:00,157258.1760223388,157258.1760223388,"[{'asset': USD, 'quantity': 157258.1760223388}]",0.0
2022-09-24 09:29:00-04:00,157258.1760223388,157258.1760223388,"[{'asset': USD, 'quantity': 157258.1760223388}]",0.0
2022-09-26 08:30:00-04:00,157258.1760223388,157258.1760223388,"[{'asset': USD, 'quantity': 157258.1760223388}]",0.0
2022-09-26 09:30:00-04:00,157258.1760223388,157258.1760223388,"[{'asset': USD, 'quantity': 157258.1760223388}]",0.0
2022-09-26 09:30:00-04:00,157258.1760223388,157258.1760223388,"[{'asset': USD, 'quantity': 157258.1760223388}]",0.0
2022-09-27 09:30:00-04:00,157258.1760223388,157258.1760223388,"[{'asset': USD, 'quantity': 157258.1760223388}]",0.0
2022-09-28 09:30:00-04:00,156733.29760437005,235964.2570770263,"[{'asset': USD, 'quantity': 235964.2570770263}, {'asset': SPY, 'quantity': -216.0}]",-0.0033376860348055537
2022-09-29 09:30:00-04:00,159428.6828582763,354077.0762908935,"[{'asset': USD, 'quantity': 354077.0762908935}, {'asset': SPY, 'quantity': -538.0}]",0.01719727266065707
2022-09-30 09:30:00-04:00,159428.6828582763,354077.0762908935,"[{'asset': USD, 'quantity': 354077.0762908935}, {'asset': SPY, 'quantity': -538.0}]",0.0
2022-10-01 09:30:00-04:00,159428.6828582763,354077.0762908935,"[{'asset': USD, 'quantity': 354077.0762908935}, {'asset': SPY, 'quantity': -538.0}]",0.0
2022-10-01 09:29:00-04:00,159428.6828582763,354077.0762908935,"[{'asset': USD, 'quantity': 354077.0762908935}, {'asset': SPY, 'quantity': -538.0}]",0.0
2022-10-03 08:30:00-04:00,153725.8795745849,354077.0762908935,"[{'asset': USD, 'quantity': 354077.0762908935}, {'asset': SPY, 'quantity': -538.0}]",-0.03577024649172378
2022-10-03 09:30:00-04:00,153725.8795745849,354077.0762908935,"[{'asset': USD, 'quantity': 354077.0762908935}, {'asset': SPY, 'quantity': -538.0}]",0.0
2022-10-03 09:30:00-04:00,153725.8795745849,354077.0762908935,"[{'asset': USD, 'quantity': 354077.0762908935}, {'asset': SPY, 'quantity': -538.0}]",0.0
2022-10-04 09:30:00-04:00,153193.2484100341,354077.0762908935,"[{'asset': USD, 'quantity': 354077.0762908935}, {'asset': SPY, 'quantity': -538.0}]",-0.0034648112993385105
2022-10-05 09:30:00-04:00,151993.5189178466,354077.0762908935,"[{'asset': USD, 'quantity': 354077.0762908935}, {'asset': SPY, 'quantity': -538.0}]",-0.00783147759212155
2022-10-06 09:30:00-04:00,155571.2156341552,354077.0762908935,"[{'asset': USD, 'quantity': 354077.0762908935}, {'asset': SPY, 'quantity': -538.0}]",0.023538482047003262
2022-10-07 09:30:00-04:00,155571.2156341552,354077.0762908935,"[{'asset': USD, 'quantity': 354077.0762908935}, {'asset': SPY, 'quantity': -538.0}]",0.0
2022-10-08 09:30:00-04:00,155571.2156341552,354077.0762908935,"[{'asset': USD, 'quantity': 354077.0762908935}, {'asset': SPY, 'quantity': -538.0}]",0.0
2022-10-08 09:29:00-04:00,155571.2156341552,354077.0762908935,"[{'asset': USD, 'quantity': 354077.0762908935}, {'asset': SPY, 'quantity': -538.0}]",0.0
2022-10-10 08:30:00-04:00,161343.96154479973,354077.0762908935,"[{'asset': USD, 'quantity': 354077.0762908935}, {'asset': SPY, 'quantity': -538.0}]",0.03710677381489291
2022-10-10 09:30:00-04:00,161343.96154479973,354077.0762908935,"[{'asset': USD, 'quantity': 354077.0762908935}, {'asset': SPY, 'quantity': -538.0}]",0.0
2022-10-10 09:30:00-04:00,161343.96154479973,354077.0762908935,"[{'asset': USD, 'quantity': 354077.0762908935}, {'asset': SPY, 'quantity': -538.0}]",0.0
2022-10-11 09:30:00-04:00,161381.6090667724,354077.0762908935,"[{'asset': USD, 'quantity': 354077.0762908935}, {'asset': SPY, 'quantity': -538.0}]",0.00023333703729710997
2022-10-12 09:30:00-04:00,166202.10088806145,354077.0762908935,"[{'asset': USD, 'quantity': 354077.0762908935}, {'asset': SPY, 'quantity': -538.0}]",0.029870143501262048
2022-10-13 09:30:00-04:00,155797.1828582763,354077.0762908935,"[{'asset': USD, 'quantity': 354077.0762908935}, {'asset': SPY, 'quantity': -538.0}]",-0.06260401026334173
2022-10-14 09:30:00-04:00,155797.1828582763,354077.0762908935,"[{'asset': USD, 'quantity': 354077.0762908935}, {'asset': SPY, 'quantity': -538.0}]",0.0
2022-10-15 09:30:00-04:00,155797.1828582763,354077.0762908935,"[{'asset': USD, 'quantity': 354077.0762908935}, {'asset': SPY, 'quantity': -538.0}]",0.0
2022-10-15 09:29:00-04:00,155797.1828582763,354077.0762908935,"[{'asset': USD, 'quantity': 354077.0762908935}, {'asset': SPY, 'quantity': -538.0}]",0.0
2022-10-17 08:30:00-04:00,152257.13366394036,354077.0762908935,"[{'asset': USD, 'quantity': 354077.0762908935}, {'asset': SPY, 'quantity': -538.0}]",-0.022722164351047347
2022-10-17 09:30:00-04:00,152257.13366394036,354077.0762908935,"[{'asset': USD, 'quantity': 354077.0762908935}, {'asset': SPY, 'quantity': -538.0}]",0.0
2022-10-17 09:30:00-04:00,152257.13366394036,354077.0762908935,"[{'asset': USD, 'quantity': 354077.0762908935}, {'asset': SPY, 'quantity': -538.0}]",0.0
2022-10-18 09:30:00-04:00,155560.46154479973,354077.0762908935,"[{'asset': USD, 'quantity': 354077.0762908935}, {'asset': SPY, 'quantity': -538.0}]",0.021695718298168076
2022-10-19 09:30:00-04:00,156076.93694763177,354077.0762908935,"[{'asset': USD, 'quantity': 354077.0762908935}, {'asset': SPY, 'quantity': -538.0}]",0.003320094307404098
2022-10-20 09:30:00-04:00,157642.5189178466,354077.0762908935,"[{'asset': USD, 'quantity': 354077.0762908935}, {'asset': SPY, 'quantity': -538.0}]",0.010030834797457144
2022-10-21 09:30:00-04:00,157642.5189178466,354077.0762908935,"[{'asset': USD, 'quantity': 354077.0762908935}, {'asset': SPY, 'quantity': -538.0}]",0.0
2022-10-22 09:30:00-04:00,157642.5189178466,354077.0762908935,"[{'asset': USD, 'quantity': 354077.0762908935}, {'asset': SPY, 'quantity': -538.0}]",0.0
2022-10-22 09:29:00-04:00,157642.5189178466,354077.0762908935,"[{'asset': USD, 'quantity': 354077.0762908935}, {'asset': SPY, 'quantity': -538.0}]",0.0
2022-10-24 08:30:00-04:00,150288.05169372552,354077.0762908935,"[{'asset': USD, 'quantity': 354077.0762908935}, {'asset': SPY, 'quantity': -538.0}]",-0.04665281470130389
2022-10-24 09:30:00-04:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",-0.019102121908300296
2022-10-24 09:30:00-04:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-10-25 09:30:00-04:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-10-26 09:30:00-04:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-10-27 09:30:00-04:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-10-28 09:30:00-04:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-10-29 09:30:00-04:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-10-29 09:29:00-04:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-10-31 08:30:00-04:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-10-31 09:30:00-04:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-10-31 09:30:00-04:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-01 09:30:00-04:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-02 09:30:00-04:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-03 09:30:00-04:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-04 09:30:00-04:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-05 09:30:00-04:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-05 09:29:00-04:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-07 08:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-07 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-07 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-08 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-09 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-10 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-11 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-12 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-12 09:29:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-14 08:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-14 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-14 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-15 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-16 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-17 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-18 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-19 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-19 09:29:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-21 08:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-21 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-21 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-22 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-23 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-24 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-24 09:29:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-25 08:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-25 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-25 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-26 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-26 09:29:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-28 08:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-28 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-28 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-29 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-11-30 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-01 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-02 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-03 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-03 09:29:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-05 08:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-05 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-05 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-06 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-07 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-08 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-09 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-10 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-10 09:29:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-12 08:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-12 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-12 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-13 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-14 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-15 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-16 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-17 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-17 09:29:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-19 08:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-19 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-19 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-20 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-21 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-22 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-23 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-24 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-24 09:29:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-27 08:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-27 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-27 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-28 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-29 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-30 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-31 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2022-12-31 09:29:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2023-01-03 08:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2023-01-03 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2023-01-03 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2023-01-04 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2023-01-05 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2023-01-06 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2023-01-07 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2023-01-07 09:29:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2023-01-09 08:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2023-01-09 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2023-01-09 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2023-01-10 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2023-01-11 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2023-01-12 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2023-01-13 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2023-01-14 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2023-01-14 09:29:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2023-01-17 08:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2023-01-17 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2023-01-17 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2023-01-18 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2023-01-19 09:30:00-05:00,147417.23100891104,147417.23100891104,"[{'asset': USD, 'quantity': 147417.23100891104}]",0.0
2023-01-20 09:30:00-05:00,147277.3670867919,221006.26824035635,"[{'asset': USD, 'quantity': 221006.26824035635}, {'asset': SPY, 'quantity': -189.0}]",-0.0009487623743976714
2023-01-21 09:30:00-05:00,147277.3670867919,221006.26824035635,"[{'asset': USD, 'quantity': 221006.26824035635}, {'asset': SPY, 'quantity': -189.0}]",0.0
2023-01-21 09:29:00-05:00,147277.3670867919,221006.26824035635,"[{'asset': USD, 'quantity': 221006.26824035635}, {'asset': SPY, 'quantity': -189.0}]",0.0
2023-01-23 08:30:00-05:00,146026.18800964346,221006.26824035635,"[{'asset': USD, 'quantity': 221006.26824035635}, {'asset': SPY, 'quantity': -189.0}]",-0.008495392753803843
2023-01-23 09:30:00-05:00,146026.18800964346,221006.26824035635,"[{'asset': USD, 'quantity': 221006.26824035635}, {'asset': SPY, 'quantity': -189.0}]",0.0
2023-01-23 09:30:00-05:00,146026.18800964346,221006.26824035635,"[{'asset': USD, 'quantity': 221006.26824035635}, {'asset': SPY, 'quantity': -189.0}]",0.0
2023-01-24 09:30:00-05:00,145617.9473175048,221006.26824035635,"[{'asset': USD, 'quantity': 221006.26824035635}, {'asset': SPY, 'quantity': -189.0}]",-0.0027956676655266355
2023-01-25 09:30:00-05:00,146171.71593322745,221006.26824035635,"[{'asset': USD, 'quantity': 221006.26824035635}, {'asset': SPY, 'quantity': -189.0}]",0.003802887116072462
2023-01-26 09:30:00-05:00,144814.6973175048,221006.26824035635,"[{'asset': USD, 'quantity': 221006.26824035635}, {'asset': SPY, 'quantity': -189.0}]",-0.009283729119952011
2023-01-27 09:30:00-05:00,144714.52754821768,221006.26824035635,"[{'asset': USD, 'quantity': 221006.26824035635}, {'asset': SPY, 'quantity': -189.0}]",-0.000691709965511933
2023-01-28 09:30:00-05:00,144714.52754821768,221006.26824035635,"[{'asset': USD, 'quantity': 221006.26824035635}, {'asset': SPY, 'quantity': -189.0}]",0.0
2023-01-28 09:29:00-05:00,144714.52754821768,221006.26824035635,"[{'asset': USD, 'quantity': 221006.26824035635}, {'asset': SPY, 'quantity': -189.0}]",0.0
2023-01-30 08:30:00-05:00,144877.07054748526,221006.26824035635,"[{'asset': USD, 'quantity': 221006.26824035635}, {'asset': SPY, 'quantity': -189.0}]",0.0011231975256487114
2023-01-30 09:30:00-05:00,144877.07054748526,221006.26824035635,"[{'asset': USD, 'quantity': 221006.26824035635}, {'asset': SPY, 'quantity': -189.0}]",0.0
2023-01-30 09:30:00-05:00,144877.07054748526,221006.26824035635,"[{'asset': USD, 'quantity': 221006.26824035635}, {'asset': SPY, 'quantity': -189.0}]",0.0
2023-01-31 09:30:00-05:00,145192.6973175048,221006.26824035635,"[{'asset': USD, 'quantity': 221006.26824035635}, {'asset': SPY, 'quantity': -189.0}]",0.0021785833246543707
2023-02-01 09:30:00-05:00,144421.5798553466,221006.26824035635,"[{'asset': USD, 'quantity': 221006.26824035635}, {'asset': SPY, 'quantity': -189.0}]",-0.005310993434276767
2023-02-02 09:30:00-05:00,143737.77914733876,143737.77914733876,"[{'asset': USD, 'quantity': 143737.77914733876}]",-0.004734754381531592
2023-02-03 09:30:00-05:00,143737.77914733876,143737.77914733876,"[{'asset': USD, 'quantity': 143737.77914733876}]",0.0
2023-02-04 09:30:00-05:00,143737.77914733876,143737.77914733876,"[{'asset': USD, 'quantity': 143737.77914733876}]",0.0
2023-02-04 09:29:00-05:00,143737.77914733876,143737.77914733876,"[{'asset': USD, 'quantity': 143737.77914733876}]",0.0
2023-02-06 08:30:00-05:00,143737.77914733876,143737.77914733876,"[{'asset': USD, 'quantity': 143737.77914733876}]",0.0
2023-02-06 09:30:00-05:00,143737.77914733876,143737.77914733876,"[{'asset': USD, 'quantity': 143737.77914733876}]",0.0
2023-02-06 09:30:00-05:00,143737.77914733876,143737.77914733876,"[{'asset': USD, 'quantity': 143737.77914733876}]",0.0
2023-02-07 09:30:00-05:00,143737.77914733876,143737.77914733876,"[{'asset': USD, 'quantity': 143737.77914733876}]",0.0
2023-02-08 09:30:00-05:00,143737.77914733876,143737.77914733876,"[{'asset': USD, 'quantity': 143737.77914733876}]",0.0
2023-02-09 09:30:00-05:00,143737.77914733876,143737.77914733876,"[{'asset': USD, 'quantity': 143737.77914733876}]",0.0
2023-02-10 09:30:00-05:00,143737.77914733876,143737.77914733876,"[{'asset': USD, 'quantity': 143737.77914733876}]",0.0
2023-02-11 09:30:00-05:00,143737.77914733876,143737.77914733876,"[{'asset': USD, 'quantity': 143737.77914733876}]",0.0
2023-02-11 09:29:00-05:00,143737.77914733876,143737.77914733876,"[{'asset': USD, 'quantity': 143737.77914733876}]",0.0
2023-02-13 08:30:00-05:00,143737.77914733876,143737.77914733876,"[{'asset': USD, 'quantity': 143737.77914733876}]",0.0
2023-02-13 09:30:00-05:00,143737.77914733876,143737.77914733876,"[{'asset': USD, 'quantity': 143737.77914733876}]",0.0
2023-02-13 09:30:00-05:00,143737.77914733876,143737.77914733876,"[{'asset': USD, 'quantity': 143737.77914733876}]",0.0
2023-02-14 09:30:00-05:00,143737.77914733876,143737.77914733876,"[{'asset': USD, 'quantity': 143737.77914733876}]",0.0
2023-02-15 09:30:00-05:00,143737.77914733876,143737.77914733876,"[{'asset': USD, 'quantity': 143737.77914733876}]",0.0
2023-02-16 09:30:00-05:00,143737.77914733876,143737.77914733876,"[{'asset': USD, 'quantity': 143737.77914733876}]",0.0
2023-02-17 09:30:00-05:00,143737.77914733876,143737.77914733876,"[{'asset': USD, 'quantity': 143737.77914733876}]",0.0
2023-02-18 09:30:00-05:00,143737.77914733876,143737.77914733876,"[{'asset': USD, 'quantity': 143737.77914733876}]",0.0
2023-02-18 09:29:00-05:00,143737.77914733876,143737.77914733876,"[{'asset': USD, 'quantity': 143737.77914733876}]",0.0
