time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-06-06 09:30:00-04:00,MLTrader,d4276d4084bc477fa8668a220aa6f723,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,6f97c040305240ff9f0184db20d9742d,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,0922ed11bb2c4bc6af3549fbb0711ce2,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,a56cb562eec041749be46acf03c4ba44,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,0922ed11bb2c4bc6af3549fbb0711ce2,SPY,buy,market,fill,1,day,0.0,1,stock,428.44000244140625,175.0,0.0
2023-06-06 09:30:00-04:00,MLTrader,a56cb562eec041749be46acf03c4ba44,SPY,buy,market,fill,1,gtc,0.0,1,stock,428.44000244140625,252.0,0.0
2023-06-12 09:30:00-04:00,MLTrader,d82817522200475f83dd11d38b74e29a,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,a78cb93a4ec440be88775d529ccd61e9,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,d29bb272dce04ccb8240a3e9bbd7d727,SPY,sell,market,new,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,24f6f25de4e94b3bb83e0f893adb44b8,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,d29bb272dce04ccb8240a3e9bbd7d727,SPY,sell,market,fill,1,day,0.0,1,stock,435.32000732421875,252.0,0.0
2023-06-12 09:30:00-04:00,MLTrader,24f6f25de4e94b3bb83e0f893adb44b8,SPY,sell,market,fill,1,gtc,0.0,1,stock,435.32000732421875,37.0,0.0
2023-06-29 09:30:00-04:00,MLTrader,3c1b6037a67b4efe80be78e13dac5f1c,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-29 09:30:00-04:00,MLTrader,3c1b6037a67b4efe80be78e13dac5f1c,SPY,sell,market,fill,1,gtc,0.0,1,stock,441.44000244140625,179.0,0.0
2023-07-26 09:30:00-04:00,MLTrader,e51bf8a80da342f2af56a8834b6b7174,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-07-26 09:30:00-04:00,MLTrader,7da0bec1df4b4e2dbdabdd9842f18bf0,SPY,buy,stop,fill,1,day,0.0,1,stock,459.0199890136719,37.0,0.0
2023-08-01 09:30:00-04:00,MLTrader,04dcade05021474f94406b952a6a805d,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-01 09:30:00-04:00,MLTrader,04dcade05021474f94406b952a6a805d,SPY,sell,market,fill,1,gtc,0.0,1,stock,453.25,243.0,0.0
2023-08-11 09:30:00-04:00,MLTrader,f5ea646640304ccda92ae4ff46c2d6f1,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-11 09:30:00-04:00,MLTrader,f5ea646640304ccda92ae4ff46c2d6f1,SPY,sell,market,fill,1,gtc,0.0,1,stock,443.9700012207031,372.0,0.0
2023-08-21 09:30:00-04:00,MLTrader,4c0d8812ae0248e8bf26c5da820daa39,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-21 09:30:00-04:00,MLTrader,4c0d8812ae0248e8bf26c5da820daa39,SPY,sell,market,fill,1,gtc,0.0,1,stock,441.17999267578125,562.0,0.0
2023-09-08 09:30:00-04:00,MLTrader,d6206f5ae69649aa833fdee039a04385,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-09-08 09:30:00-04:00,MLTrader,d6206f5ae69649aa833fdee039a04385,SPY,sell,market,fill,1,gtc,0.0,1,stock,444.8999938964844,836.0,0.0
2023-11-02 09:30:00-04:00,MLTrader,d724eea051b344e7bd28083986d3dbbc,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-02 09:30:00-04:00,MLTrader,d724eea051b344e7bd28083986d3dbbc,SPY,sell,market,fill,1,gtc,0.0,1,stock,433.1400146484375,1288.0,0.0
2023-11-13 09:30:00-05:00,MLTrader,853a9586e7e14e50a3f25dc4045ff4c0,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-13 09:30:00-05:00,MLTrader,853a9586e7e14e50a3f25dc4045ff4c0,SPY,sell,market,fill,1,gtc,0.0,1,stock,439.2300109863281,1905.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,48804befb55244e9a8f857e5f9138692,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,03594e2795544cc187976f8a64030ff7,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,25c082fc47fc44a7b648ffab876829b6,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,abec8c11255245d6a5827b3863153bc7,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,5f5e9ae1088a4bd29541bfec522feb86,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,5f2d52aef2204f6e8704378f2afeadf9,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,d5e14e40b3a14f178a1158c4299d377c,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
